Поезд/;Месяц операции;Станция отп.;Станция назн.;Тип/;Кол-во;Сумма по бил.;Сумма по плац.;Сервис;Итог;Расстояние
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;6740.1;3676.5;490.2;10906.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;4;8986.8;4902;653.6;14542.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;6740.1;3676.5;490.2;10906.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;6740.1;3676.5;490.2;10906.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;6740.1;3676.5;490.2;10906.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;0;3472.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;6740.1;3676.5;490.2;10906.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;786.3;428.8;163.4;1378.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;786.3;428.8;163.4;1378.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;2801.6;1324;559;4684.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;2801.6;1324;559;4684.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;2801.6;1324;559;4684.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;2801.6;1324;559;4684.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;2801.6;1324;559;4684.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;4493.4;2451;326.8;7271.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2246.7;1225.5;163.4;3635.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;2;16004.2;7562.8;1118;24685;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;3;24006.3;11344.2;1677;37027.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;5;40010.5;18907;2795;61712.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;2;16004.2;7562.8;1118;24685;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;2;16004.2;7562.8;1118;24685;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;3;24006.3;11344.2;1677;37027.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;8002.1;3781.4;559;12342.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2209.7;1084.2;164;3457.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2209.7;1084.2;164;3457.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2209.7;1084.2;164;3457.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2209.7;1084.2;164;3457.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;8838.6;4336.8;328;13503.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1547.4;759.2;164;2470.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;8838.6;4336.8;328;13503.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;8838.6;4336.8;328;13503.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;3;13257.9;6505.2;492;20255.1;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;8838.6;4336.8;328;13503.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;8838.6;4336.8;328;13503.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;8838.6;4336.8;328;13503.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;8838.6;4336.8;328;13503.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4419.3;2168.4;164;6751.7;1790
